Open,High,Low,Close,Volume,SMA_10,SMA_50,EMA_20,RSI_14,Volume_SMA_20,Volatility,Target_Next_Close
995.75,1002.1,991.25,993.01,893436,974.76,941.56,968.52,60.26,1406530.0,0.2395,1001.23
998.48,1001.55,995.67,1001.23,290457,975.59,943.92,971.64,61.56,1361411.0,0.2405,992.13
1001.68,1005.16,989.56,992.13,548664,976.61,945.81,973.59,57.99,1325587.0,0.2431,999.08
995.21,1002.23,990.59,999.08,649104,977.68,947.8,976.02,61.65,1324466.0,0.2365,1011.66
1003.11,1016.01,993.41,1011.66,3786300,981.39,949.95,979.41,60.61,1484806.0,0.2383,1023.68
1021.27,1026.19,1021.07,1023.68,1401649,988.24,952.43,983.63,59.98,1449503.0,0.1767,1042.62
1032.32,1050.95,1018.79,1042.62,2042601,997.84,955.21,989.25,68.69,1433392.0,0.183,1054.28
1058.24,1062.63,1046.62,1054.28,362613,1007.32,958.31,995.44,69.65,1354053.0,0.1847,1060.39
1049.44,1067.71,1043.5,1060.39,3126333,1015.98,961.36,1001.62,76.83,1308269.0,0.1841,1078.08
1078.24,1079.72,1059.02,1078.08,3405429,1025.62,964.85,1008.91,88.89,1439558.0,0.1848,1078.19
1066.99,1088.14,1064.2,1078.19,243123,1034.13,968.23,1015.51,93.93,1222209.0,0.1805,1064.56
1062.85,1074.93,1055.75,1064.56,684022,1040.47,971.33,1020.18,84.9,1227163.0,0.1867,1062.49
1071.22,1075.23,1048.44,1062.49,1788007,1047.5,974.08,1024.21,82.07,1289818.0,0.18,1051.21
1053.1,1062.96,1033.73,1051.21,2013753,1052.72,976.6,1026.78,74.52,1375795.0,0.1869,
